"year","area","var.name","ncell","var.wgt.mean","var.min","var.max","var.sd","var.med"
1993,0,"T_peak",1,7.76859563217324,7.76859563217324,7.76859563217324,NA,7.76859563217324
1993,1010,"T_peak",121,6.30052939898697,5.22746820675568,7.51105708731843,0.499016648109956,6.21972373172544
1993,1020,"T_peak",114,6.63044824947073,5.29413738442785,9.94302195310593,0.938668423975,6.43206225855072
1993,1030,"T_peak",4,9.16357496414372,8.85432901366247,9.7445295676589,0.408994085433358,9.02611152116589
1993,1050,"T_peak",73,7.03096437585039,6.09512779816887,8.34263125566756,0.618474678206573,6.83940932667762
1993,1060,"T_peak",135,6.81226166306384,5.75933852626309,9.72109135240316,0.987944170112285,6.3455667332279
1993,1070,"T_peak",1,9.56284043892338,9.56284043892338,9.56284043892338,NA,9.56284043892338
1993,1090,"T_peak",74,7.10990280814461,5.77780252591506,8.67870738036885,0.655879500417601,7.012353208172
1993,1100,"T_peak",107,7.35069211670393,5.9963487239037,9.94888150691986,1.12090690347766,6.97372258833018
1993,1110,"T_peak",2,8.64212006399867,8.22764399992626,9.05692931813612,0.586393272044636,8.64228665903119
1993,1610,"T_peak",26,8.85102719008199,8.1184453960729,9.602621811547,0.365192641167234,8.79785251435195
1993,1620,"T_peak",3,9.13662337189362,8.26014123189715,9.69376883719577,0.76841578923071,9.45645726854696
1993,1630,"T_peak",2,8.86068034649139,8.62498614453879,9.09637454844399,0.33332193697407,8.86068034649139
1993,1650,"T_peak",61,8.59491964478854,6.97521382076625,9.67800880580191,0.709677246390313,8.66419331301804
1993,1660,"T_peak",26,7.9706012462114,6.72658439236611,9.79589474756524,0.754656449969763,7.93849736816973
1993,1670,"T_peak",5,8.5009634894717,7.81037816851867,9.93862728774548,0.933611525671195,7.89832572531422
1993,1690,"T_peak",89,7.45060732320429,5.90751262737057,9.07789823129367,0.812460759906832,7.42042546655894
1993,1700,"T_peak",47,7.30559303715521,5.93295110389957,9.61588798091901,1.03060835819969,7.02499576938611
1993,1710,"T_peak",2,9.36732727153369,8.79505410888112,9.94009983307532,0.809669596346381,9.36757697097822
1993,1720,"T_peak",1,9.82579371554553,9.82579371554553,9.82579371554553,NA,9.82579371554553
1993,1730,"T_peak",83,7.24040637209638,6.53919585734167,8.36233527530788,0.434788437087167,7.24295538749924
1993,1740,"T_peak",52,7.46090224536161,6.309626053723,9.90859707444906,1.07316867639208,7.03209421212781
1993,3020,"T_peak",1,7.49780767111288,7.49780767111288,7.49780767111288,NA,7.49780767111288
1993,3450,"T_peak",1,7.79092212799192,7.79092212799192,7.79092212799192,NA,7.79092212799192
1993,3550,"T_peak",5,8.06064642327235,7.59756162575167,8.71671133082491,0.41222444803859,7.99714199961275
1994,1010,"T_peak",121,6.32633229997021,5.19697067104196,8.43039310922262,0.695268917766117,6.16716890654241
1994,1020,"T_peak",114,6.6847496437553,5.13936711362559,9.59527367083094,1.11582884414523,6.40119110994469
1994,1030,"T_peak",22,9.06346547473071,7.97753041265097,9.9635303914547,0.607985588136673,9.06270281706681
1994,1040,"T_peak",1,9.84594964307536,9.84594964307536,9.84594964307536,NA,9.84594964307536
1994,1050,"T_peak",73,6.15346788517661,5.09719759176505,7.75287909057025,0.634671652767537,6.13359883252375
1994,1060,"T_peak",141,6.51213552806537,5.04055833331525,9.8724386253532,1.08686583426886,6.25166167660212
1994,1070,"T_peak",7,9.35623243432734,8.7454147588709,9.86947637577118,0.360126416004931,9.48642710811562
1994,1090,"T_peak",72,7.19133562327533,5.83750247788144,9.44750916483919,0.920059696654183,7.07473827523314
1994,1100,"T_peak",99,6.90863743555531,5.68002003723446,9.88950290788551,1.26824550638894,6.21054202947783
1994,1110,"T_peak",1,9.73284851964254,9.73284851964254,9.73284851964254,NA,9.73284851964254
1994,1610,"T_peak",5,9.84738224767778,9.7829376171814,9.90601437790311,0.0437453288508893,9.84855643062833
1994,1620,"T_peak",1,9.82823087136575,9.82823087136575,9.82823087136575,NA,9.82823087136575
1994,1650,"T_peak",33,9.62158973600903,8.8091675374688,9.98823582058282,0.319230950680725,9.67272434490938
1994,1660,"T_peak",7,9.18116879351889,8.57277217750617,9.69537385251453,0.457146239224483,9.08798079391974
1994,1690,"T_peak",84,8.18809363435502,7.26557497483191,9.75548662547902,0.678554585405969,7.95747329561082
1994,1700,"T_peak",27,8.39914287613312,7.11224422090683,9.90859707444906,0.723206581124915,8.46923154432865
1994,1730,"T_peak",83,7.38218299314377,6.17837979403171,9.18225306412221,0.547142542573347,7.41374937090172
1994,1740,"T_peak",53,7.25333942651757,5.92565486922436,9.3491403467994,0.818476266694551,7.11695603077096
1994,1750,"T_peak",3,8.62999343527219,8.43479152202486,8.89165814765559,0.235612727944237,8.56325115082004
1994,1760,"T_peak",1,9.36287996986733,9.36287996986733,9.36287996986733,NA,9.36287996986733
1994,3020,"T_peak",1,6.20969112862996,6.20969112862996,6.20969112862996,NA,6.20969112862996
1994,3450,"T_peak",1,6.33841527913468,6.33841527913468,6.33841527913468,NA,6.33841527913468
1994,3550,"T_peak",3,8.04403822124004,7.88338878750801,8.16245003789663,0.144245650157202,8.08627583831549
1995,1010,"T_peak",121,7.50514955512383,6.76886620544614,8.51893273500337,0.467512109175914,7.43521682083663
1995,1020,"T_peak",112,7.43355147624593,6.60785151292445,9.99429304897785,0.711427443823802,7.1469998078937
1995,1030,"T_peak",13,9.16435624959883,8.13903717995841,9.76694418183893,0.540923957975431,9.28494986763284
1995,1050,"T_peak",73,7.69546220611843,6.8937258771404,9.02341964806976,0.579702026280963,7.60853864115126
