"year","area","var.name","ncell","var.wgt.mean","var.min","var.max","var.sd","var.med"
1996,1760,"V_max",2,0.293136217367277,0.225680120508561,0.360649820826885,0.095437990349803,0.293164970667723
1996,3020,"V_max",1,0.670376748326667,0.670376748326667,0.670376748326667,NA,0.670376748326667
1996,3440,"V_max",2,0.670376748326667,0.670376748326667,0.670376748326667,0,0.670376748326667
1996,3450,"V_max",1,0.718625009571996,0.718625009571996,0.718625009571996,NA,0.718625009571996
1996,3550,"V_max",8,0.623759658067928,0.540334839372816,0.670376748326667,0.0446039898600513,0.610405544527464
1997,0,"V_max",1,0.79514571391992,0.79514571391992,0.79514571391992,NA,0.79514571391992
1997,1010,"V_max",121,0.728840978819046,0.607617850030375,0.826679422798677,0.0543370910190344,0.718625009571996
1997,1020,"V_max",114,0.79509116063987,0.494419420255161,0.853617897473532,0.0618029790516935,0.826679422798677
1997,1030,"V_max",27,0.449066484684347,0.282808098222564,0.718785496462865,0.115677496726481,0.428131667994742
1997,1040,"V_max",4,0.274587616237912,0.225680120508561,0.290835557004799,0.032577718248119,0.290835557004799
1997,1050,"V_max",73,0.743572023021491,0.670376748326667,0.795870303798614,0.0400945716437318,0.758731225926477
1997,1060,"V_max",144,0.819666840540301,0.418250541466658,0.876150843668886,0.0748450576004118,0.826984847096711
1997,1070,"V_max",29,0.451477060940687,0.246030241150797,0.606970431545063,0.0841598573181052,0.428131667994742
1997,1080,"V_max",2,0.329538546423422,0.300220387189098,0.358784716770233,0.0414112345824645,0.329502551979665
1997,1090,"V_max",74,0.722739358442155,0.610405544527464,0.795870303798614,0.050388588786641,0.718625009571996
1997,1100,"V_max",112,0.80505815520712,0.494419420255161,0.876150843668886,0.0657182007564049,0.826700563068421
1997,1110,"V_max",22,0.446472412813082,0.218578489403239,0.620347936546812,0.107211529782116,0.428131667994742
1997,1120,"V_max",1,0.414748356360678,0.414748356360678,0.414748356360678,NA,0.414748356360678
1997,1610,"V_max",51,0.653921715506035,0.199656027369682,0.826700563068421,0.110871648535406,0.670376748326667
1997,1620,"V_max",10,0.611215188893253,0.127292119611711,0.826700563068421,0.223618459149671,0.658355339099171
1997,1630,"V_max",2,0.618897583791259,0.565827584372489,0.671967583210028,0.0750523129331561,0.618897583791258
1997,1650,"V_max",61,0.692027938346865,0.610405544527464,0.79514571391992,0.0482501574050981,0.670376748326667
1997,1660,"V_max",27,0.605009914444277,0.278964166497223,0.826700563068421,0.181426361519387,0.608337309910006
1997,1670,"V_max",6,0.344328657497446,0.100097821933729,0.642781584130929,0.236738159654448,0.278513988525433
1997,1690,"V_max",89,0.695145864079904,0.610405544527464,0.79514571391992,0.0517725529452487,0.716181325484671
1997,1700,"V_max",50,0.722784745100676,0.361318388042524,0.826700563068421,0.121000062709914,0.763659998094723
1997,1710,"V_max",10,0.35876377996311,0.180761702208912,0.565827584372488,0.120046759788938,0.351804645940494
1997,1720,"V_max",1,0.253368658442709,0.253368658442709,0.253368658442709,NA,0.253368658442709
1997,1730,"V_max",83,0.679225501926195,0.607617850030375,0.758731225926477,0.0498561339036335,0.667432028466161
1997,1740,"V_max",59,0.751354870139673,0.475778465184273,0.827290271394745,0.0880589969566918,0.79514571391992
1997,1750,"V_max",5,0.411965879399327,0.225680120508561,0.565827584372489,0.173798337225138,0.475778465184273
1997,1760,"V_max",2,0.247682579753646,0.225680120508561,0.269703796186019,0.0311294396042878,0.24769195834729
1997,3020,"V_max",1,0.670376748326667,0.670376748326667,0.670376748326667,NA,0.670376748326667
1997,3440,"V_max",2,0.274065409535622,0.274065409535622,0.274065409535622,0,0.274065409535622
1997,3450,"V_max",1,0.718625009571996,0.718625009571996,0.718625009571996,NA,0.718625009571996
1997,3550,"V_max",8,0.616272857085461,0.540334839372816,0.670376748326667,0.0405025592923451,0.610405544527464
1998,0,"V_max",1,0.826679422798677,0.826679422798677,0.826679422798677,NA,0.826679422798677
1998,1010,"V_max",121,0.743871451273984,0.670376748326667,0.826679422798677,0.0444869308221071,0.75987021102267
1998,1020,"V_max",114,0.847314647931856,0.75987021102267,0.912310112889527,0.0278462236414977,0.853376958752506
1998,1030,"V_max",27,0.701717510886792,0.443038714050015,0.912310112889527,0.142408642526497,0.647646693768422
1998,1040,"V_max",4,0.423555927599112,0.364911308640058,0.443038714050015,0.0390637027049785,0.443038714050015
1998,1050,"V_max",73,0.74618975184778,0.670376748326667,0.795870303798614,0.0416297578889371,0.75987021102267
1998,1060,"V_max",144,0.848849132848722,0.71856911669743,0.895713319058277,0.0288322971639003,0.853376958752506
1998,1070,"V_max",29,0.678609798960628,0.443038714050015,0.896355934704782,0.149462598663146,0.631798877512629
1998,1080,"V_max",2,0.463966441338394,0.422688593407779,0.505142934121583,0.0583040234569968,0.463915763764681
1998,1090,"V_max",74,0.741262390244375,0.610405544527464,0.826679422798677,0.0462305901322811,0.75987021102267
1998,1100,"V_max",112,0.852916585083539,0.733969352388476,0.895713319058277,0.0304074223686497,0.853376958752506
1998,1110,"V_max",22,0.628695956073723,0.483900934827468,0.832662339407829,0.102224365821137,0.602778426316664
1998,1120,"V_max",1,0.618415565878564,0.618415565878564,0.618415565878564,NA,0.618415565878564
1998,1610,"V_max",51,0.666329022537406,0.22598546535118,0.853376958752506,0.0954288051657509,0.670376748326667
1998,1620,"V_max",10,0.827297034155862,0.669254222156591,0.899508501543345,0.0680377724466966,0.853376958752506
1998,1630,"V_max",2,0.885932081363581,0.876150843668886,0.895713319058276,0.0138327590046326,0.885932081363581
1998,1650,"V_max",61,0.725686041189171,0.670376748326667,0.826679422798677,0.050035325866088,0.718625009571996
1998,1660,"V_max",27,0.860618094268775,0.826679422798677,0.896355934704782,0.0243504418626677,0.876150843668885
1998,1670,"V_max",6,0.792346069858716,0.629301264085528,0.882364222318556,0.103221509059639,0.814105307599434
1998,1690,"V_max",89,0.741763514451737,0.670376748326667,0.826679422798677,0.0456569057339842,0.75987021102267
1998,1700,"V_max",50,0.853128431117709,0.795870303798614,0.897420066594067,0.0268921711359902,0.853376958752506
1998,1710,"V_max",10,0.78702710978323,0.60249297775245,0.896355934704782,0.115459560942492,0.812463555704239
1998,1720,"V_max",1,0.516304001290117,0.516304001290117,0.516304001290117,NA,0.516304001290117
1998,1730,"V_max",83,0.729215055547846,0.670376748326667,0.795870303798614,0.0416581758782088,0.718625009571996
1998,1740,"V_max",59,0.847508018545345,0.753164249953062,0.895713319058276,0.0264385481580319,0.853376958752506
1998,1750,"V_max",5,0.718294328681661,0.443038714050015,0.912310112889527,0.251061684725694,0.895713319058276
1998,1760,"V_max",2,0.528365566461008,0.527269291748055,0.529462775752677,0.0015510274140924,0.528366033750366
1998,3020,"V_max",1,0.670376748326667,0.670376748326667,0.670376748326667,NA,0.670376748326667
1998,3440,"V_max",2,0.610405544527464,0.610405544527464,0.610405544527464,0,0.610405544527464
1998,3450,"V_max",1,0.718625009571996,0.718625009571996,0.718625009571996,NA,0.718625009571996
1998,3550,"V_max",8,0.550389061677018,0.266960012729885,0.718625009571996,0.149535671256768,0.57537019195014
1999,0,"V_max",1,0.79514571391992,0.79514571391992,0.79514571391992,NA,0.79514571391992
1999,1010,"V_max",121,0.740256661730247,0.667432028466161,0.826679422798677,0.0473117123247407,0.75987021102267
1999,1020,"V_max",114,0.735047763584415,0.201635627676656,0.853376958752506,0.162348182288309,0.826679422798677
1999,1030,"V_max",27,0.156009834696519,0.0422627656920993,0.311875275245624,0.0776996926752258,0.137194297074166
1999,1040,"V_max",4,0.0562286385401515,0.0428882057544464,0.0962052753085483,0.026658534777051,0.0428882057544464
1999,1050,"V_max",73,0.74618975184778,0.670376748326667,0.795870303798614,0.0416297578889371,0.75987021102267
1999,1060,"V_max",144,0.789912087438073,0.262241615438112,0.876150843668886,0.119490946059495,0.826679422798677
1999,1070,"V_max",29,0.324594895575614,0.0686099443678948,0.606970431545063,0.139147651049461,0.338602767984961
1999,1080,"V_max",2,0.13612226474597,0.0428882057544464,0.229127393396694,0.131690992504507,0.13600779957557
1999,1090,"V_max",74,0.737876505506029,0.540334839372816,0.826679422798677,0.0543131641487567,0.75987021102267
1999,1100,"V_max",112,0.794494520189021,0.332032837938854,0.876150843668886,0.117619545311687,0.840333615073625
1999,1110,"V_max",22,0.337163308997491,0.114972146883679,0.604393758362067,0.111412495450432,0.336284568749119
1999,1120,"V_max",1,0.507001358777439,0.507001358777439,0.507001358777439,NA,0.507001358777439
1999,1610,"V_max",52,0.638175541596251,0.218107283164583,0.826700563068421,0.120836548043564,0.670376748326667
1999,1620,"V_max",10,0.676123006702079,0.447495315888951,0.829994519460238,0.151009115414114,0.699252198891551
1999,1630,"V_max",2,0.854094184679617,0.853617897473532,0.854570471885702,0.000673571826430199,0.854094184679617
1999,1650,"V_max",61,0.721311262696381,0.670376748326667,0.826679422798677,0.0456318121945764,0.718625009571996
1999,1660,"V_max",27,0.742271608816243,0.402296363281913,0.853617897473532,0.12863096686312,0.79514571391992
1999,1670,"V_max",6,0.456354628335258,0.267714481735512,0.827290271394745,0.24189947738127,0.327201361405954
1999,1690,"V_max",89,0.741189669151283,0.667432028466161,0.826679422798677,0.0462691317978175,0.75987021102267
1999,1700,"V_max",50,0.660481319258079,0.117372303553162,0.826700563068421,0.204126065026855,0.79514571391992
1999,1710,"V_max",10,0.190171550532984,0.104269868168178,0.365454889402487,0.0755961848808717,0.1645832794558
1999,1720,"V_max",1,0.130722174291146,0.130722174291146,0.130722174291146,NA,0.130722174291146
1999,1730,"V_max",83,0.726077115955758,0.610405544527464,0.795870303798614,0.0450773731026088,0.718625009571996
1999,1740,"V_max",59,0.588826316247907,0.137233398125815,0.826679422798677,0.225012434055098,0.606943285640904
1999,1750,"V_max",5,0.134480688143556,0.058054818796211,0.202372726065296,0.0603733430767624,0.163207139118168
1999,1760,"V_max",2,0.0656088128184139,0.0492378183685706,0.0819937636085713,0.0231619510033797,0.065615790988571
1999,3020,"V_max",1,0.670376748326667,0.670376748326667,0.670376748326667,NA,0.670376748326667
1999,3440,"V_max",2,0.640391146427066,0.610405544527464,0.670376748326667,0.0424060448823369,0.640391146427066
1999,3450,"V_max",1,0.718625009571996,0.718625009571996,0.718625009571996,NA,0.718625009571996
1999,3550,"V_max",6,0.445063666111007,0.143167712441593,0.667432028466161,0.215626219093458,0.490694534031481
2000,0,"V_max",1,0.549465440042658,0.549465440042658,0.549465440042658,NA,0.549465440042658
2000,1010,"V_max",121,0.743871451273984,0.670376748326667,0.826679422798677,0.0444869308221071,0.75987021102267
2000,1020,"V_max",113,0.658867991959264,0.116636663231496,0.853376958752506,0.244938535840397,0.826679422798677
2000,1030,"V_max",6,0.0685716047974027,0.0380869992578975,0.0978417561787756,0.0209232056020379,0.065812766417184
2000,1050,"V_max",73,0.74618975184778,0.670376748326667,0.795870303798614,0.0416297578889371,0.75987021102267
2000,1060,"V_max",143,0.718425433299499,0.0542509290825281,0.853376958752506,0.19719593476341,0.826679422798677
2000,1070,"V_max",22,0.136747664862325,0.0319496356610973,0.285316763503632,0.0617725059462087,0.127582454192994
2000,1090,"V_max",74,0.730249137647698,0.46265660397114,0.826679422798677,0.0655129641659308,0.75987021102267
2000,1100,"V_max",112,0.669903383078213,0.0601190596981661,0.853376958752506,0.227957404238081,0.826679422798677
2000,1110,"V_max",19,0.0807777427145277,0.0232141256834245,0.325935210735065,0.0686082673042827,0.0601190596981661
2000,1120,"V_max",1,0.219389388111587,0.219389388111587,0.219389388111587,NA,0.219389388111587
2000,1610,"V_max",27,0.195796496681308,0.0243243843295592,0.474185827846,0.119738451406394,0.149919312090606
2000,1620,"V_max",7,0.139922740902204,0.0559897184302955,0.401144337954065,0.11934940346385,0.107684603903837
2000,1630,"V_max",2,0.284951677727033,0.231065834421104,0.338837521032961,0.0762060904231555,0.284951677727033
2000,1650,"V_max",59,0.497500012668768,0.146373961789395,0.715337710198374,0.137124850447974,0.540334839372816
2000,1660,"V_max",26,0.359776916196526,0.0456171181585842,0.614557185937786,0.178940197682408,0.391341444380046
2000,1670,"V_max",5,0.165561881183508,0.0320681259148812,0.338837521032961,0.154289160210402,0.0696983792761823
2000,1690,"V_max",89,0.671443195935431,0.469379318155101,0.75987021102267,0.0620981679664966,0.667432028466161
2000,1700,"V_max",39,0.348385593711935,0.0465124103750637,0.758731225926477,0.18703109967865,0.336335928756261
2000,1730,"V_max",83,0.728689480969476,0.670376748326667,0.795870303798614,0.0415415608137553,0.718625009571996
2000,1740,"V_max",50,0.532574944136163,0.0644275159241555,0.826679422798677,0.275175830040417,0.566346674066766
2000,3020,"V_max",1,0.670376748326667,0.670376748326667,0.670376748326667,NA,0.670376748326667
2000,3440,"V_max",2,0.501495721671978,0.46265660397114,0.540334839372816,0.05492680700313,0.501495721671978
2000,3450,"V_max",1,0.718625009571996,0.718625009571996,0.718625009571996,NA,0.718625009571996
2000,3550,"V_max",7,0.503522016886063,0.266960012729885,0.670376748326667,0.192985753776091,0.610405544527464
2001,0,"V_max",1,0.826679422798677,0.826679422798677,0.826679422798677,NA,0.826679422798677
2001,1010,"V_max",121,0.743871451273984,0.670376748326667,0.826679422798677,0.0444869308221071,0.75987021102267
2001,1020,"V_max",114,0.81602553641045,0.418250541466658,0.876150843668886,0.0852757755039419,0.826679422798677
2001,1030,"V_max",27,0.264757711960035,0.0724006420890142,0.606970431545063,0.141880431869674,0.222227234844109
2001,1040,"V_max",4,0.0712889903652556,0.058054818796211,0.0845564269003637,0.0153007105728905,0.0713056228482874
2001,1050,"V_max",73,0.74618975184778,0.670376748326667,0.795870303798614,0.0416297578889371,0.75987021102267
2001,1060,"V_max",144,0.811908296352434,0.143745627245419,0.876739542892459,0.114803578074174,0.826679422798677
2001,1070,"V_max",29,0.330853684089703,0.0511253067827802,0.718785496462865,0.208067729105937,0.337470068135557
2001,1080,"V_max",2,0.099624907713723,0.0428882057544464,0.156222296286284,0.0801393039546725,0.0995552510203652
2001,1090,"V_max",74,0.715382654049094,0.46265660397114,0.826679422798677,0.0709789992906727,0.718625009571996
2001,1100,"V_max",112,0.776466490238333,0.0729097983866791,0.876150843668886,0.148326685670974,0.826700563068421
2001,1110,"V_max",22,0.113383432656569,0.0422627656920993,0.402296363281913,0.104962240736089,0.0611610665047454
2001,1120,"V_max",1,0.0611610665047455,0.0611610665047455,0.0611610665047455,NA,0.0611610665047455
2001,1610,"V_max",52,0.712829182165642,0.670376748326667,0.853376958752506,0.0513669921048794,0.718625009571996
2001,1620,"V_max",10,0.776350829055764,0.43609496924076,0.876150843668885,0.142890158924972,0.853376958752506
2001,1630,"V_max",2,0.822115296324662,0.768079748980438,0.876150843668886,0.0764178039044551,0.822115296324662
2001,1650,"V_max",61,0.725686041189171,0.670376748326667,0.826679422798677,0.050035325866088,0.718625009571996
2001,1660,"V_max",27,0.778597548796577,0.480094175303658,0.876150843668886,0.0929878153609301,0.800990857728839
2001,1670,"V_max",6,0.535946620093141,0.360536330239688,0.876150843668886,0.235034094589394,0.400670044894204
2001,1690,"V_max",89,0.741763514451737,0.670376748326667,0.826679422798677,0.0456569057339842,0.75987021102267
2001,1700,"V_max",50,0.771392699831706,0.361318388042524,0.853376958752506,0.114819730576596,0.826679422798677
